"Year","Age","AgeE","Length_cm","FSIM","block","Flev","REG"
11,0,0.500356519609011,5.29595335594151,"HIGH LOW","early","high","R2"
15,8,8.49970466899759,37.020294676149,"HIGH LOW","early","high","R2"
25,0,0.500445419499379,5.03161259167581,"HIGH LOW","early","high","R2"
43,1,1.50055920359947,15.1396864837647,"HIGH LOW","early","high","R2"
83,2,2.50071622884986,22.8953437713859,"HIGH LOW","late","low","R2"
32,4,4.49974750081558,30.9098152807279,"HIGH LOW","early","high","R2"
37,7,7.49938100057773,35.9062394140501,"HIGH LOW","early","high","R2"
61,0,0.50063619529985,5.06167652335426,"HIGH LOW","early","high","R2"
11,0,0.498039941409359,4.94503108506561,"HIGH LOW","early","high","R2"
36,5,5.49890333519264,32.415003532449,"HIGH LOW","early","high","R2"
15,0,0.501080448577623,5.02398339715701,"HIGH LOW","early","high","R2"
40,7,7.50044806753675,33.1076959229395,"HIGH LOW","early","high","R2"
61,0,0.49819523042897,5.00099208618854,"HIGH LOW","early","high","R2"
12,0,0.499690587426697,5.30450208749749,"HIGH LOW","early","high","R2"
92,1,1.50132627691921,15.7621399595537,"HIGH LOW","late","low","R2"
54,0,0.500483312805188,5.01378086995101,"HIGH LOW","early","high","R2"
16,4,4.49876041044775,31.4275139006925,"HIGH LOW","early","high","R2"
19,4,4.49956859081659,29.4264482855859,"HIGH LOW","early","high","R2"
25,0,0.500246650133751,4.99301320441458,"HIGH LOW","early","high","R2"
83,1,1.5000880086812,15.4275593220015,"HIGH LOW","late","low","R2"
82,0,0.500774405773311,4.66969243452669,"HIGH LOW","late","low","R2"
5,4,4.5000242042197,28.9312055663347,"HIGH LOW","early","high","R2"
51,0,0.500438456953718,5.07879213577808,"HIGH LOW","early","high","R2"
26,0,0.498676997369532,4.90739394624429,"HIGH LOW","early","high","R2"
25,1,1.49955392997242,15.8774765906583,"HIGH LOW","early","high","R2"
86,0,0.499189258538016,4.93609953373602,"HIGH LOW","late","low","R2"
22,2,2.50098767359463,22.1932700475377,"HIGH LOW","early","high","R2"
22,2,2.49972704628964,23.3533478258511,"HIGH LOW","early","high","R2"
86,2,2.50137892107924,23.6192488927447,"HIGH LOW","late","low","R2"
39,5,5.50114221337196,30.67660681949,"HIGH LOW","early","high","R2"
10,0,0.498920578516401,4.98244162216245,"HIGH LOW","early","high","R2"
75,0,0.499471686347567,4.99160468618394,"HIGH LOW","late","low","R2"
36,0,0.499106718023925,4.96248293145005,"HIGH LOW","early","high","R2"
4,0,0.499861605063875,4.91758718361428,"HIGH LOW","early","high","R2"
30,1,1.49832675958758,15.5319931103555,"HIGH LOW","early","high","R2"
10,3,3.49977113367687,25.9349327148557,"HIGH LOW","early","high","R2"
11,6,6.49922941506288,34.312854501272,"HIGH LOW","early","high","R2"
96,0,0.499484630600393,4.99687119714985,"HIGH LOW","late","low","R2"
73,2,2.49970822222261,22.2484978188127,"HIGH LOW","early","high","R2"
4,0,0.499126467032938,4.97177293280863,"HIGH LOW","early","high","R2"
37,3,3.50033388032815,29.7248404603778,"HIGH LOW","early","high","R2"
95,1,1.4998100711078,16.4299372668003,"HIGH LOW","late","low","R2"
22,8,8.50107344276921,35.795875623693,"HIGH LOW","early","high","R2"
9,4,4.49910289405179,29.9197332323935,"HIGH LOW","early","high","R2"
11,1,1.49955327716178,15.8723135634959,"HIGH LOW","early","high","R2"
98,0,0.499889339188617,4.99361810479772,"HIGH LOW","late","low","R2"
66,0,0.500417833370097,4.99649760562588,"HIGH LOW","early","high","R2"
65,0,0.500451511681479,5.15090808687829,"HIGH LOW","early","high","R2"
85,2,2.49805689365611,21.762053626652,"HIGH LOW","late","low","R2"
70,0,0.49921461915664,5.01218056590035,"HIGH LOW","early","high","R2"
41,4,4.49944711963564,29.4052854947458,"HIGH LOW","early","high","R2"
77,1,1.50094267135892,15.5028709930492,"HIGH LOW","late","low","R2"
38,4,4.49939388848951,30.2128373572666,"HIGH LOW","early","high","R2"
49,2,2.49929032719806,21.7201124052022,"HIGH LOW","early","high","R2"
15,3,3.5000165667411,25.3343461029079,"HIGH LOW","early","high","R2"
17,2,2.50078695010847,24.2867957043758,"HIGH LOW","early","high","R2"
85,2,2.50044445050948,22.2701847290403,"HIGH LOW","late","low","R2"
44,1,1.49820720911808,16.0153458958653,"HIGH LOW","early","high","R2"
28,0,0.499084418420265,5.2102589606922,"HIGH LOW","early","high","R2"
35,0,0.500330556567919,4.96032858626943,"HIGH LOW","early","high","R2"
5,1,1.49874732884123,16.4026855556554,"HIGH LOW","early","high","R2"
25,1,1.5004506636976,15.3122976933651,"HIGH LOW","early","high","R2"
95,1,1.49926595584677,16.9654870542665,"HIGH LOW","late","low","R2"
33,5,5.49857861105481,29.7078140295704,"HIGH LOW","early","high","R2"
9,0,0.498167342564782,5.02852160772813,"HIGH LOW","early","high","R2"
93,1,1.50119216315922,16.4870104955018,"HIGH LOW","late","low","R2"
5,5,5.50086065526663,34.6030325469421,"HIGH LOW","early","high","R2"
19,0,0.5020369583315,5.14411594125501,"HIGH LOW","early","high","R2"
97,1,1.49886490700965,15.6320949885232,"HIGH LOW","late","low","R2"
15,0,0.49921018839686,4.9428493209414,"HIGH LOW","early","high","R2"
2,0,0.499440603373386,4.9208889723817,"HIGH LOW","early","high","R2"
92,1,1.5008420835187,16.4616204662721,"HIGH LOW","late","low","R2"
97,2,2.50141850441153,22.9978373120044,"HIGH LOW","late","low","R2"
56,0,0.500566416620487,5.19043203540137,"HIGH LOW","early","high","R2"
29,7,7.50007392487489,29.4129135764404,"HIGH LOW","early","high","R2"
12,0,0.499721002962292,4.88203901768062,"HIGH LOW","early","high","R2"
19,5,5.50216017232466,30.4480220110436,"HIGH LOW","early","high","R2"
23,3,3.49911956982116,27.6979386307897,"HIGH LOW","early","high","R2"
26,8,8.49952245365223,37.9173145899117,"HIGH LOW","early","high","R2"
5,0,0.497785571566003,5.08110064349562,"HIGH LOW","early","high","R2"
38,1,1.49944785878633,15.3305443757852,"HIGH LOW","early","high","R2"
12,11,11.5005957534817,35.6219273981702,"HIGH LOW","early","high","R2"
31,0,0.500299745484224,5.19048348659341,"HIGH LOW","early","high","R2"
45,1,1.49873484752361,15.1312177290061,"HIGH LOW","early","high","R2"
65,0,0.499284039780568,4.79158592503802,"HIGH LOW","early","high","R2"
42,1,1.50016181659669,15.7430122755656,"HIGH LOW","early","high","R2"
23,0,0.500176404890495,5.0801839584681,"HIGH LOW","early","high","R2"
32,0,0.498818980921454,5.01781234087069,"HIGH LOW","early","high","R2"
10,0,0.500355404483823,4.93114436588863,"HIGH LOW","early","high","R2"
78,1,1.50095600509306,15.45299173367,"HIGH LOW","late","low","R2"
59,0,0.500014296661226,4.97377585686635,"HIGH LOW","early","high","R2"
12,0,0.499678435047817,4.95309289958814,"HIGH LOW","early","high","R2"
98,0,0.497206612592938,5.14859495496544,"HIGH LOW","late","low","R2"
28,0,0.499621769843568,4.95764759410397,"HIGH LOW","early","high","R2"
23,1,1.50066250545158,16.1219831278903,"HIGH LOW","early","high","R2"
25,6,6.49896583942438,33.4119005178565,"HIGH LOW","early","high","R2"
27,0,0.49970592090311,4.97475077354123,"HIGH LOW","early","high","R2"
30,1,1.50017149064472,16.5739691043072,"HIGH LOW","early","high","R2"
68,0,0.500500416967852,5.13081268279595,"HIGH LOW","early","high","R2"
34,0,0.501013391854588,4.99570417976417,"HIGH LOW","early","high","R2"
12,5,5.50004610371763,31.7714937716751,"HIGH LOW","early","high","R2"
24,6,6.50048272546073,34.6704065285722,"HIGH LOW","early","high","R2"
32,8,8.49976396040518,38.2570850006162,"HIGH LOW","early","high","R2"
1,1,1.50128216551341,16.3654376904016,"HIGH LOW","early","high","R2"
3,2,2.49878726855839,22.3087065850579,"HIGH LOW","early","high","R2"
37,3,3.49994765617931,27.5696659644961,"HIGH LOW","early","high","R2"
8,0,0.499424807842578,4.98704388849272,"HIGH LOW","early","high","R2"
4,4,4.49966206204832,30.075166536325,"HIGH LOW","early","high","R2"
27,0,0.502024698716181,5.06035462844868,"HIGH LOW","early","high","R2"
10,2,2.49882957699305,21.8687744584335,"HIGH LOW","early","high","R2"
53,2,2.49961103287168,22.3781867313505,"HIGH LOW","early","high","R2"
9,2,2.4995976315417,22.6930324905766,"HIGH LOW","early","high","R2"
36,3,3.49923927360726,27.0998610418293,"HIGH LOW","early","high","R2"
13,0,0.500409559664164,4.91319117530936,"HIGH LOW","early","high","R2"
97,0,0.500149397558346,4.99075444877663,"HIGH LOW","late","low","R2"
38,3,3.500190198956,27.9445942158123,"HIGH LOW","early","high","R2"
13,1,1.49966236903509,16.8140125931329,"HIGH LOW","early","high","R2"
27,0,0.501264798912776,4.95582971295698,"HIGH LOW","early","high","R2"
55,0,0.500645270640183,5.09998668113342,"HIGH LOW","early","high","R2"
39,3,3.5004135799584,26.9474232087172,"HIGH LOW","early","high","R2"
35,3,3.50000791598744,28.4211551874584,"HIGH LOW","early","high","R2"
79,1,1.50079656780398,15.3572550511543,"HIGH LOW","late","low","R2"
10,0,0.501448371167017,5.01795935558447,"HIGH LOW","early","high","R2"
52,0,0.500439362586251,5.21642255537224,"HIGH LOW","early","high","R2"
19,6,6.50079486091101,35.4880453943849,"HIGH LOW","early","high","R2"
5,5,5.49984708445228,32.9260382084768,"HIGH LOW","early","high","R2"
13,1,1.4995214978016,15.736742524012,"HIGH LOW","early","high","R2"
20,2,2.49898147374418,22.505297337022,"HIGH LOW","early","high","R2"
38,0,0.499579287886436,5.10417282689432,"HIGH LOW","early","high","R2"
15,1,1.50013302480314,16.8010410866314,"HIGH LOW","early","high","R2"
67,0,0.499964322694201,4.98587553063643,"HIGH LOW","early","high","R2"
35,0,0.500067352065396,4.81067943848146,"HIGH LOW","early","high","R2"
13,1,1.49983683279801,15.7363916917713,"HIGH LOW","early","high","R2"
19,0,0.498710899614641,5.09384853781029,"HIGH LOW","early","high","R2"
74,1,1.49941655382818,16.9747205339798,"HIGH LOW","early","high","R2"
57,1,1.49953396281544,14.9231348491943,"HIGH LOW","early","high","R2"
16,0,0.49900342797202,4.88584740019474,"HIGH LOW","early","high","R2"
80,0,0.499889469686759,5.01637992277999,"HIGH LOW","late","low","R2"
32,2,2.49898581665956,23.7053495463769,"HIGH LOW","early","high","R2"
26,1,1.50005047725586,15.6395715605448,"HIGH LOW","early","high","R2"
25,3,3.50159671040749,24.5912627524541,"HIGH LOW","early","high","R2"
9,2,2.50110823268809,21.8039745299293,"HIGH LOW","early","high","R2"
10,0,0.501504157563286,4.83035415185358,"HIGH LOW","early","high","R2"
8,2,2.50085969139551,23.1917401634287,"HIGH LOW","early","high","R2"
9,9,9.49789845894876,34.5188873126002,"HIGH LOW","early","high","R2"
37,6,6.50026606437048,34.4545862048961,"HIGH LOW","early","high","R2"
11,2,2.49945690249248,23.5377385366933,"HIGH LOW","early","high","R2"
20,0,0.498780885628309,4.93520141115126,"HIGH LOW","early","high","R2"
17,0,0.500229057722407,5.02754079818115,"HIGH LOW","early","high","R2"
86,1,1.49950420452537,15.9116468945674,"HIGH LOW","late","low","R2"
32,0,0.501208348397755,4.93819063296354,"HIGH LOW","early","high","R2"
17,3,3.50010757626363,26.9250364883478,"HIGH LOW","early","high","R2"
6,6,6.49871592683088,34.0088861638246,"HIGH LOW","early","high","R2"
43,0,0.501478576832113,5.01456365518026,"HIGH LOW","early","high","R2"
17,3,3.49893878872193,27.8809394397696,"HIGH LOW","early","high","R2"
9,3,3.4985186343022,25.6288521132088,"HIGH LOW","early","high","R2"
8,0,0.498614571056941,4.96079393548877,"HIGH LOW","early","high","R2"
74,1,1.49853262840546,15.4748377803597,"HIGH LOW","early","high","R2"
38,1,1.50051933682994,15.7718337909157,"HIGH LOW","early","high","R2"
61,1,1.50102736496982,15.9668153687995,"HIGH LOW","early","high","R2"
35,1,1.50012722484892,15.4265963648283,"HIGH LOW","early","high","R2"
41,1,1.50117758388502,16.4072758937476,"HIGH LOW","early","high","R2"
24,0,0.499323699209863,4.81040322021646,"HIGH LOW","early","high","R2"
17,0,0.500917319252243,5.04649069078295,"HIGH LOW","early","high","R2"
31,1,1.49999756502241,16.0277178987557,"HIGH LOW","early","high","R2"
39,7,7.50051946131899,33.6906660483242,"HIGH LOW","early","high","R2"
5,2,2.49949002568168,24.7734104116662,"HIGH LOW","early","high","R2"
40,7,7.50028696475614,35.8960886430878,"HIGH LOW","early","high","R2"
14,1,1.5002787518427,16.5695456906549,"HIGH LOW","early","high","R2"
27,1,1.499271734025,16.7266211359085,"HIGH LOW","early","high","R2"
53,1,1.50161125834185,16.1411634637612,"HIGH LOW","early","high","R2"
2,0,0.500307133133534,5.16176310834576,"HIGH LOW","early","high","R2"
23,1,1.50062027620899,15.8122878904937,"HIGH LOW","early","high","R2"
82,3,3.50161869653167,27.3565305088057,"HIGH LOW","late","low","R2"
4,2,2.49992462004377,23.3003696061507,"HIGH LOW","early","high","R2"
47,0,0.500247833435277,5.01296257141787,"HIGH LOW","early","high","R2"
24,1,1.49991240703669,16.0085091508713,"HIGH LOW","early","high","R2"
31,6,6.50067585722371,31.894802748384,"HIGH LOW","early","high","R2"
23,4,4.50132925596591,28.069858096438,"HIGH LOW","early","high","R2"
69,0,0.501719389905798,4.97691935893168,"HIGH LOW","early","high","R2"
83,0,0.498921753333181,4.84635111204707,"HIGH LOW","late","low","R2"
27,1,1.50091636516838,15.9674193161176,"HIGH LOW","early","high","R2"
26,2,2.49924908715413,24.3682298593312,"HIGH LOW","early","high","R2"
88,0,0.499635039277823,5.07505916850125,"HIGH LOW","late","low","R2"
67,1,1.49973557088641,15.8867895816255,"HIGH LOW","early","high","R2"
24,1,1.50107403046193,15.7088525663891,"HIGH LOW","early","high","R2"
15,10,10.501325563532,31.9740638596243,"HIGH LOW","early","high","R2"
19,1,1.50007356089082,16.4719272802887,"HIGH LOW","early","high","R2"
32,0,0.498730830344299,5.08654678474971,"HIGH LOW","early","high","R2"
26,0,0.499132839679406,5.07900360894742,"HIGH LOW","early","high","R2"
5,4,4.49954478982685,32.5027458839492,"HIGH LOW","early","high","R2"
18,6,6.50025661266679,33.1480839582168,"HIGH LOW","early","high","R2"
34,0,0.500362822294401,5.18858376301253,"HIGH LOW","early","high","R2"
2,2,2.50019451252615,22.8264906168587,"HIGH LOW","early","high","R2"
32,9,9.49845028543552,32.9663659833344,"HIGH LOW","early","high","R2"
14,2,2.5001023664512,23.712864832334,"HIGH LOW","early","high","R2"
40,5,5.50050773838403,32.012565725936,"HIGH LOW","early","high","R2"
60,0,0.498822435148873,5.04913296642202,"HIGH LOW","early","high","R2"
5,5,5.50046771101509,31.830561560696,"HIGH LOW","early","high","R2"
57,1,1.50011804213552,15.7341315260294,"HIGH LOW","early","high","R2"
48,1,1.49960198344411,15.2460194638855,"HIGH LOW","early","high","R2"
36,1,1.50170998159337,15.02824827829,"HIGH LOW","early","high","R2"
2,1,1.4992966676298,14.7901910531403,"HIGH LOW","early","high","R2"
46,0,0.499817173494751,5.16011084954731,"HIGH LOW","early","high","R2"
14,0,0.499730642259658,5.23853913286759,"HIGH LOW","early","high","R2"
10,3,3.50049003835286,28.976391968433,"HIGH LOW","early","high","R2"
87,1,1.5007180819339,15.9784371769046,"HIGH LOW","late","low","R2"
5,0,0.501482299227038,5.17552833947027,"HIGH LOW","early","high","R2"
12,2,2.49955788149023,21.6530398529231,"HIGH LOW","early","high","R2"
56,0,0.501268011519193,5.25141521782053,"HIGH LOW","early","high","R2"
85,0,0.498766956461545,5.06008570042431,"HIGH LOW","late","low","R2"
2,2,2.50037253983765,23.5956395115339,"HIGH LOW","early","high","R2"
48,0,0.501291245916167,5.02077394916129,"HIGH LOW","early","high","R2"
46,1,1.499954877112,15.805895340667,"HIGH LOW","early","high","R2"
86,3,3.49907583179597,26.467495174533,"HIGH LOW","late","low","R2"
14,2,2.49857350271014,23.6882334701375,"HIGH LOW","early","high","R2"
38,0,0.500195143618658,4.90726249599767,"HIGH LOW","early","high","R2"
23,8,8.49829691700175,33.4482775688732,"HIGH LOW","early","high","R2"
7,3,3.49929796918533,26.9211221084694,"HIGH LOW","early","high","R2"
78,0,0.500738175484406,4.87057183098644,"HIGH LOW","late","low","R2"
32,1,1.49842592881406,15.1021687524994,"HIGH LOW","early","high","R2"
82,0,0.500214467364168,5.00304536026432,"HIGH LOW","late","low","R2"
57,0,0.500804110316054,4.91636395624109,"HIGH LOW","early","high","R2"
25,1,1.50009242419824,16.1727068124456,"HIGH LOW","early","high","R2"
29,0,0.498983559229003,4.90745661114035,"HIGH LOW","early","high","R2"
36,3,3.50027924018438,25.8104809936239,"HIGH LOW","early","high","R2"
28,1,1.500669423498,16.1159907168111,"HIGH LOW","early","high","R2"
15,0,0.500207645171285,4.82156233344948,"HIGH LOW","early","high","R2"
19,0,0.500141079975673,4.86878564724963,"HIGH LOW","early","high","R2"
16,0,0.499778406080352,4.98192056593838,"HIGH LOW","early","high","R2"
85,4,4.50116639701235,27.0142088105676,"HIGH LOW","late","low","R2"
33,0,0.500182791677099,4.79793846440366,"HIGH LOW","early","high","R2"
6,3,3.50058556186525,27.4005853816941,"HIGH LOW","early","high","R2"
66,0,0.50051225317025,5.02458404094346,"HIGH LOW","early","high","R2"
58,3,3.50029056418986,28.252454304365,"HIGH LOW","early","high","R2"
14,1,1.50039676216785,15.8059202409519,"HIGH LOW","early","high","R2"
90,0,0.500012859387078,5.04883715478553,"HIGH LOW","late","low","R2"
31,0,0.499036804161509,4.85597568747597,"HIGH LOW","early","high","R2"
24,3,3.50093690394059,27.6395057796611,"HIGH LOW","early","high","R2"
18,2,2.5003372709826,23.7409909939178,"HIGH LOW","early","high","R2"
23,6,6.50093502488802,28.9384280759056,"HIGH LOW","early","high","R2"
18,0,0.501635396552479,5.20250830339346,"HIGH LOW","early","high","R2"
26,1,1.50081344054333,15.5072025121936,"HIGH LOW","early","high","R2"
50,1,1.49964166616699,15.2081977333362,"HIGH LOW","early","high","R2"
78,1,1.50079387119721,16.3236686773975,"HIGH LOW","late","low","R2"
25,7,7.49963107999078,41.0103737706989,"HIGH LOW","early","high","R2"
19,7,7.49996359238114,34.1034086196453,"HIGH LOW","early","high","R2"
60,0,0.499799407428186,5.1358539830225,"HIGH LOW","early","high","R2"
71,0,0.496846835262816,5.08931808959385,"HIGH LOW","early","high","R2"
4,4,4.4998435808587,29.6078636312763,"HIGH LOW","early","high","R2"
85,0,0.500497249713077,5.07040279724748,"HIGH LOW","late","low","R2"
21,2,2.49982868514401,20.9527931421253,"HIGH LOW","early","high","R2"
17,3,3.49925255908232,26.2517123394473,"HIGH LOW","early","high","R2"
3,1,1.50111225508523,15.6219180731948,"HIGH LOW","early","high","R2"
76,2,2.49764458280506,22.8751290036062,"HIGH LOW","late","low","R2"
87,1,1.49835241451253,15.7049587199342,"HIGH LOW","late","low","R2"
71,1,1.49899902659654,16.0540135342216,"HIGH LOW","early","high","R2"
13,4,4.50191474084878,29.5560190093009,"HIGH LOW","early","high","R2"
20,6,6.49998134515064,33.6532311255238,"HIGH LOW","early","high","R2"
24,2,2.50059136597746,22.9715607492107,"HIGH LOW","early","high","R2"
16,1,1.49871712348129,16.4464980839006,"HIGH LOW","early","high","R2"
16,5,5.49992448603822,30.8899693052456,"HIGH LOW","early","high","R2"
42,0,0.498861958417796,4.83429346755436,"HIGH LOW","early","high","R2"
98,2,2.50024128554525,22.4339967607569,"HIGH LOW","late","low","R2"
85,0,0.499721242625513,4.99780053880799,"HIGH LOW","late","low","R2"
78,1,1.50033146847666,15.3970639601221,"HIGH LOW","late","low","R2"
8,1,1.49817118161128,16.1998548176495,"HIGH LOW","early","high","R2"
6,2,2.50141918745826,23.0477318710022,"HIGH LOW","early","high","R2"
25,1,1.50077636028645,16.7172117728276,"HIGH LOW","early","high","R2"
38,0,0.500041538588802,4.93215875353085,"HIGH LOW","early","high","R2"
35,0,0.501535122523015,4.95662719235352,"HIGH LOW","early","high","R2"
12,1,1.4999937767081,15.3775117100233,"HIGH LOW","early","high","R2"
38,2,2.49916409920863,22.8163132511185,"HIGH LOW","early","high","R2"
11,4,4.50176210282022,30.3488185880207,"HIGH LOW","early","high","R2"
88,1,1.50247377522545,15.686451590762,"HIGH LOW","late","low","R2"
19,1,1.4990687048068,15.4287847884525,"HIGH LOW","early","high","R2"
35,2,2.49946594983847,23.8759560681036,"HIGH LOW","early","high","R2"
15,4,4.50047787539011,29.2198012576756,"HIGH LOW","early","high","R2"
40,1,1.49877817042203,15.4605227340718,"HIGH LOW","early","high","R2"
7,2,2.50206900491747,22.1052827932342,"HIGH LOW","early","high","R2"
18,1,1.50003324865656,15.3597289007602,"HIGH LOW","early","high","R2"
39,3,3.50028648875245,24.5341225326894,"HIGH LOW","early","high","R2"
51,0,0.501066684967411,5.29635399545583,"HIGH LOW","early","high","R2"
35,6,6.50060058010714,31.0440668434275,"HIGH LOW","early","high","R2"
23,6,6.49983381010063,33.753675690844,"HIGH LOW","early","high","R2"
29,1,1.50147654046383,15.728104037656,"HIGH LOW","early","high","R2"
10,0,0.500850819112445,5.04707800448006,"HIGH LOW","early","high","R2"
3,2,2.50105387976415,23.6794321983613,"HIGH LOW","early","high","R2"
32,0,0.500384131727053,4.99200684312763,"HIGH LOW","early","high","R2"
10,3,3.49874080726086,27.1805960984119,"HIGH LOW","early","high","R2"
85,2,2.50185021851539,22.6177214347202,"HIGH LOW","late","low","R2"
58,0,0.501585328383374,5.02211596875136,"HIGH LOW","early","high","R2"
29,5,5.4991006990248,32.4808941954262,"HIGH LOW","early","high","R2"
15,1,1.5008255619123,15.7588985192868,"HIGH LOW","early","high","R2"
28,3,3.50186946385398,28.3471606265266,"HIGH LOW","early","high","R2"
19,7,7.49891391091756,38.0655562995755,"HIGH LOW","early","high","R2"
13,6,6.49866751953079,35.5092984373982,"HIGH LOW","early","high","R2"
15,3,3.49976415648905,28.3345784503217,"HIGH LOW","early","high","R2"
32,1,1.5008142935715,16.019664866784,"HIGH LOW","early","high","R2"
43,6,6.50226510605631,32.5176441372647,"HIGH LOW","early","high","R2"
41,1,1.49853026479894,15.2527162685102,"HIGH LOW","early","high","R2"
36,7,7.50059005623473,34.9613264065032,"HIGH LOW","early","high","R2"
13,4,4.49958507081527,29.569923024573,"HIGH LOW","early","high","R2"
12,3,3.49950307486277,26.185913962909,"HIGH LOW","early","high","R2"
37,5,5.49744357834687,32.4888488212884,"HIGH LOW","early","high","R2"
98,0,0.499837265970637,4.80437432236211,"HIGH LOW","late","low","R2"
6,2,2.49881883837964,24.1782682659864,"HIGH LOW","early","high","R2"
29,0,0.500908123297982,4.98811122380926,"HIGH LOW","early","high","R2"
35,3,3.49895631187197,27.2536108537384,"HIGH LOW","early","high","R2"
34,5,5.5002937512965,34.5257248652163,"HIGH LOW","early","high","R2"
91,2,2.5015104322615,22.6521417328226,"HIGH LOW","late","low","R2"
5,0,0.499682376169769,5.13675577347376,"HIGH LOW","early","high","R2"
51,0,0.498465523963637,4.88397376041986,"HIGH LOW","early","high","R2"
6,1,1.49919508256135,15.4793194353434,"HIGH LOW","early","high","R2"
29,0,0.501132929901048,5.08839113309078,"HIGH LOW","early","high","R2"
8,0,0.500309491427446,5.08789779452035,"HIGH LOW","early","high","R2"
7,0,0.499469029152885,4.94021533871548,"HIGH LOW","early","high","R2"
34,7,7.49911088956343,34.4349721996131,"HIGH LOW","early","high","R2"
64,0,0.501901903848401,5.17966037472032,"HIGH LOW","early","high","R2"
42,0,0.500595726404812,5.05426362089944,"HIGH LOW","early","high","R2"
16,2,2.50195929897722,22.8038529080064,"HIGH LOW","early","high","R2"
88,1,1.4996934444292,15.346866032765,"HIGH LOW","late","low","R2"
49,0,0.500404187905888,4.82415765647184,"HIGH LOW","early","high","R2"
6,0,0.498683870891261,5.01033691769807,"HIGH LOW","early","high","R2"
53,0,0.499020222190368,4.98893037284398,"HIGH LOW","early","high","R2"
80,1,1.50055644802695,15.6852792350347,"HIGH LOW","late","low","R2"
14,1,1.50051109822837,15.8360856623104,"HIGH LOW","early","high","R2"
8,2,2.49713554816541,23.1265849968232,"HIGH LOW","early","high","R2"
41,1,1.50201049815153,15.6460699901284,"HIGH LOW","early","high","R2"
4,0,0.500354097233928,4.9853799121583,"HIGH LOW","early","high","R2"
13,0,0.500210213264891,4.66191685900092,"HIGH LOW","early","high","R2"
17,1,1.50084881111427,16.4983044311814,"HIGH LOW","early","high","R2"
6,3,3.50065407969314,27.6273003983093,"HIGH LOW","early","high","R2"
4,2,2.49882631786359,22.5041332104697,"HIGH LOW","early","high","R2"
27,0,0.49912470780438,5.02571412028642,"HIGH LOW","early","high","R2"
19,14,14.4992013292912,32.1635650037273,"HIGH LOW","early","high","R2"
21,9,9.49904792101209,34.6634684927527,"HIGH LOW","early","high","R2"
75,1,1.50178436061173,16.0858289179454,"HIGH LOW","late","low","R2"
99,1,1.49974659634144,15.9288020790191,"HIGH LOW","late","low","R2"
52,0,0.500426767890565,5.02329348280505,"HIGH LOW","early","high","R2"
40,4,4.49969879092794,28.7871981164776,"HIGH LOW","early","high","R2"
15,3,3.49970065175479,27.4585125630123,"HIGH LOW","early","high","R2"
27,6,6.50056197598809,33.3519460805219,"HIGH LOW","early","high","R2"
18,9,9.49826016148947,32.0654711723066,"HIGH LOW","early","high","R2"
30,2,2.49972201445068,23.3702148003982,"HIGH LOW","early","high","R2"
19,2,2.50017229010211,22.8018992531476,"HIGH LOW","early","high","R2"
50,0,0.499753145725769,4.94693863623246,"HIGH LOW","early","high","R2"
22,2,2.50010524892759,23.1401751044663,"HIGH LOW","early","high","R2"
57,1,1.50182039775805,16.5923647127569,"HIGH LOW","early","high","R2"
13,3,3.49901473694857,25.5612994388203,"HIGH LOW","early","high","R2"
7,0,0.499075042257766,5.08092754332912,"HIGH LOW","early","high","R2"
40,4,4.49783029813446,31.4981870389762,"HIGH LOW","early","high","R2"
61,0,0.500288883760117,5.10279953822287,"HIGH LOW","early","high","R2"
4,3,3.49804167776136,27.6250246006974,"HIGH LOW","early","high","R2"
62,2,2.50128915100433,21.7479440213536,"HIGH LOW","early","high","R2"
53,0,0.497723871307737,4.71719203836036,"HIGH LOW","early","high","R2"
17,0,0.500771636884351,5.10069168948079,"HIGH LOW","early","high","R2"
2,0,0.499801774874147,4.93317522355452,"HIGH LOW","early","high","R2"
32,0,0.501601900259766,5.02023716889103,"HIGH LOW","early","high","R2"
6,2,2.50138508854372,24.169792686494,"HIGH LOW","early","high","R2"
82,0,0.5013986924649,4.76503167035646,"HIGH LOW","late","low","R2"
99,2,2.5001381589354,22.148033590051,"HIGH LOW","late","low","R2"
24,9,9.49973681490361,31.449891945116,"HIGH LOW","early","high","R2"
60,0,0.498282869111812,4.93859047552339,"HIGH LOW","early","high","R2"
11,1,1.50040079681223,15.4584081635845,"HIGH LOW","early","high","R2"
34,1,1.49813386343528,16.7718813348228,"HIGH LOW","early","high","R2"
27,0,0.499554646425769,5.04058071778484,"HIGH LOW","early","high","R2"
4,0,0.498988468388202,5.13101389985438,"HIGH LOW","early","high","R2"
22,0,0.499948637669309,4.87088589999103,"HIGH LOW","early","high","R2"
61,1,1.49998389091781,15.6501391220245,"HIGH LOW","early","high","R2"
96,1,1.50006395765912,16.0203901895562,"HIGH LOW","late","low","R2"
38,0,0.499323145894211,4.8318532831197,"HIGH LOW","early","high","R2"
12,2,2.49929691085437,20.0931941135159,"HIGH LOW","early","high","R2"
7,4,4.50042270308902,29.8819405260332,"HIGH LOW","early","high","R2"
22,1,1.50013988746372,16.0337006051071,"HIGH LOW","early","high","R2"
37,4,4.5015178590612,28.9796212869224,"HIGH LOW","early","high","R2"
39,1,1.50166207859928,15.9141690582812,"HIGH LOW","early","high","R2"
75,2,2.50129278716207,21.7072067140772,"HIGH LOW","late","low","R2"
