"Year","Age","AgeE","Length_cm","FSIM","block","Flev","REG"
19,1,1.49853176547829,9.13125101977549,"LOW MED","early","low","R1"
28,1,1.50098196612103,9.93004744272911,"LOW MED","early","low","R1"
87,5,5.50065496979215,16.2515417719979,"LOW MED","late","med","R1"
85,1,1.49874613597699,10.2865425985565,"LOW MED","late","med","R1"
40,5,5.50199186353582,17.2069185636385,"LOW MED","early","low","R1"
46,1,1.50140753048325,9.60604926452192,"LOW MED","early","low","R1"
80,0,0.50090097101347,6.10442697555101,"LOW MED","late","med","R1"
40,4,4.50028095952108,14.46492175372,"LOW MED","early","low","R1"
36,0,0.502142559386194,6.17634370987473,"LOW MED","early","low","R1"
9,1,1.49756124832537,10.4583457527135,"LOW MED","early","low","R1"
21,0,0.500700553763817,6.14659582242245,"LOW MED","early","low","R1"
92,2,2.50188884659905,12.6790331180547,"LOW MED","late","med","R1"
39,6,6.4988835296647,22.0051924352011,"LOW MED","early","low","R1"
96,0,0.499307439772467,6.06916631889368,"LOW MED","late","med","R1"
62,2,2.49968240157636,11.8918246563595,"LOW MED","early","low","R1"
85,0,0.499145154601326,6.37990249222686,"LOW MED","late","med","R1"
36,0,0.499928437208652,6.45712505338025,"LOW MED","early","low","R1"
92,2,2.49802349923902,12.8101962868101,"LOW MED","late","med","R1"
35,5,5.49994261121077,16.5588198937969,"LOW MED","early","low","R1"
16,4,4.49999637072528,15.6744710950596,"LOW MED","early","low","R1"
83,0,0.501570325369853,6.03814621006638,"LOW MED","late","med","R1"
86,0,0.500285915817017,6.18529125884018,"LOW MED","late","med","R1"
72,3,3.49887945678271,13.9312358235754,"LOW MED","early","low","R1"
47,1,1.50035079614185,9.94793400167877,"LOW MED","early","low","R1"
47,1,1.50065895172098,9.61986720411286,"LOW MED","early","low","R1"
25,1,1.49916882503246,10.3034148891681,"LOW MED","early","low","R1"
83,3,3.50040300063534,14.8441105736729,"LOW MED","late","med","R1"
46,2,2.49973923490863,13.9227988353997,"LOW MED","early","low","R1"
65,0,0.501257638587563,6.49959966355286,"LOW MED","early","low","R1"
66,0,0.499270901994666,6.16425720864171,"LOW MED","early","low","R1"
16,3,3.49963210886583,13.943235967947,"LOW MED","early","low","R1"
35,6,6.49749691923154,19.2166830308484,"LOW MED","early","low","R1"
24,1,1.50124572057028,9.72514050684805,"LOW MED","early","low","R1"
88,0,0.501994569765653,6.2379660241993,"LOW MED","late","med","R1"
83,6,6.5007673194359,18.3241348924331,"LOW MED","late","med","R1"
31,2,2.49795303357957,13.1652292269638,"LOW MED","early","low","R1"
58,0,0.500564866139613,6.33982813601025,"LOW MED","early","low","R1"
55,0,0.500924030160097,6.00465168837357,"LOW MED","early","low","R1"
92,0,0.499460053612751,6.3290787953896,"LOW MED","late","med","R1"
77,2,2.49837076944715,13.2368375157373,"LOW MED","late","med","R1"
26,7,7.50007089153978,18.3931630617003,"LOW MED","early","low","R1"
67,0,0.498877277760941,6.54899951541588,"LOW MED","early","low","R1"
17,0,0.499353062090215,6.34862977630075,"LOW MED","early","low","R1"
97,1,1.50017985552438,9.3829973712332,"LOW MED","late","med","R1"
25,6,6.50141198021459,18.9004373210507,"LOW MED","early","low","R1"
36,4,4.49967893181985,17.8175789728455,"LOW MED","early","low","R1"
87,0,0.499673232300413,6.30012303227854,"LOW MED","late","med","R1"
18,8,8.5005972725017,22.2410421772056,"LOW MED","early","low","R1"
71,0,0.499412623484188,6.45005285560984,"LOW MED","early","low","R1"
27,8,8.50165641199134,22.3603475570875,"LOW MED","early","low","R1"
10,8,8.49872568525556,18.6409657130227,"LOW MED","early","low","R1"
29,8,8.50046372626055,16.4590414065339,"LOW MED","early","low","R1"
92,3,3.5012697488345,16.2960507205042,"LOW MED","late","med","R1"
99,1,1.5006982242714,9.73250622990796,"LOW MED","late","med","R1"
92,0,0.499467907753445,6.34173069876636,"LOW MED","late","med","R1"
26,0,0.499628309356094,6.17062244099271,"LOW MED","early","low","R1"
19,8,8.49767163380952,16.8933697258179,"LOW MED","early","low","R1"
67,3,3.4996493501756,15.2689679669553,"LOW MED","early","low","R1"
85,3,3.49805672744632,13.5717380646496,"LOW MED","late","med","R1"
30,0,0.498014943739435,6.31190955100355,"LOW MED","early","low","R1"
69,3,3.50086562675309,14.7739848900054,"LOW MED","early","low","R1"
80,3,3.49957642736501,16.315182735314,"LOW MED","late","med","R1"
100,2,2.49986260685589,14.0617497807333,"LOW MED","late","med","R1"
39,3,3.50089504168327,15.2220342354063,"LOW MED","early","low","R1"
24,1,1.50042884351062,9.63193997425989,"LOW MED","early","low","R1"
8,5,5.50069781215505,18.6739504549452,"LOW MED","early","low","R1"
80,2,2.50016531849399,12.9144996247744,"LOW MED","late","med","R1"
2,1,1.49916258340253,9.30690817464637,"LOW MED","early","low","R1"
72,1,1.49941259554808,9.74977103873326,"LOW MED","early","low","R1"
34,0,0.500285057148299,6.1626003181594,"LOW MED","early","low","R1"
24,0,0.499797389803045,6.01115613398621,"LOW MED","early","low","R1"
55,0,0.499270831816134,6.12206473051827,"LOW MED","early","low","R1"
77,1,1.49930287033573,9.94263694095422,"LOW MED","late","med","R1"
94,2,2.50011383637276,13.1253221803526,"LOW MED","late","med","R1"
39,2,2.50007231620425,12.363128245589,"LOW MED","early","low","R1"
8,1,1.50086807240732,9.47087033637102,"LOW MED","early","low","R1"
32,2,2.49943330950676,13.3362526031894,"LOW MED","early","low","R1"
83,1,1.50029728599242,10.0586063025521,"LOW MED","late","med","R1"
36,3,3.49946876583661,14.5911260926515,"LOW MED","early","low","R1"
81,1,1.49857104704049,10.012727843774,"LOW MED","late","med","R1"
80,0,0.501544619063121,6.08006230478348,"LOW MED","late","med","R1"
61,3,3.49803877819066,15.4140431486243,"LOW MED","early","low","R1"
5,2,2.50077066551119,13.1116540604342,"LOW MED","early","low","R1"
35,0,0.499585603718548,6.4066843970444,"LOW MED","early","low","R1"
21,2,2.49937535503255,13.7577183427928,"LOW MED","early","low","R1"
22,2,2.50042209239534,12.5389241626846,"LOW MED","early","low","R1"
75,0,0.499118021861208,6.37440977532511,"LOW MED","late","med","R1"
17,0,0.499700522707739,6.49077978783942,"LOW MED","early","low","R1"
28,7,7.50060284048369,17.3579044798339,"LOW MED","early","low","R1"
95,2,2.49797847730031,12.7911605840631,"LOW MED","late","med","R1"
31,0,0.500410625085159,6.41764802642646,"LOW MED","early","low","R1"
20,2,2.50145100888342,12.6730538298787,"LOW MED","early","low","R1"
37,2,2.50126361164221,12.8931303766839,"LOW MED","early","low","R1"
27,2,2.50009706534504,13.2500807439351,"LOW MED","early","low","R1"
90,2,2.49913974554344,12.6701647429392,"LOW MED","late","med","R1"
89,1,1.50116349793209,10.1705586396486,"LOW MED","late","med","R1"
4,3,3.49845925602189,15.3757024537553,"LOW MED","early","low","R1"
28,1,1.50015232396169,9.72150288841846,"LOW MED","early","low","R1"
75,4,4.50059640740509,15.7428847084549,"LOW MED","late","med","R1"
2,0,0.498803939814184,6.17925129844401,"LOW MED","early","low","R1"
11,1,1.49981240411916,9.09490542633529,"LOW MED","early","low","R1"
14,0,0.499084974435215,6.39106949728321,"LOW MED","early","low","R1"
19,12,12.5009965866206,22.7578454155248,"LOW MED","early","low","R1"
78,7,7.50031527839331,18.2453501907374,"LOW MED","late","med","R1"
92,10,10.4994642243749,21.3456401838781,"LOW MED","late","med","R1"
8,6,6.50110498326707,18.6136888842937,"LOW MED","early","low","R1"
17,0,0.498943076517207,6.20743368840837,"LOW MED","early","low","R1"
74,3,3.50024442058638,15.3103429872117,"LOW MED","early","low","R1"
85,3,3.50138668733438,14.4099623436776,"LOW MED","late","med","R1"
33,3,3.49955438789577,15.4258330754431,"LOW MED","early","low","R1"
78,6,6.49899348330803,18.0335010067237,"LOW MED","late","med","R1"
60,0,0.498889537434264,6.10991651414037,"LOW MED","early","low","R1"
42,1,1.50046411811206,9.77669230251772,"LOW MED","early","low","R1"
30,0,0.499528654220187,6.2388451673347,"LOW MED","early","low","R1"
14,0,0.500391601347021,5.98997515645973,"LOW MED","early","low","R1"
95,0,0.500950230917075,6.26780089737842,"LOW MED","late","med","R1"
56,2,2.49888448405676,12.3264043306862,"LOW MED","early","low","R1"
76,2,2.49981524716691,13.5433499383816,"LOW MED","late","med","R1"
18,1,1.49971305189011,9.61364249433422,"LOW MED","early","low","R1"
21,1,1.5017349156239,10.0908060185433,"LOW MED","early","low","R1"
89,2,2.50063376492933,12.9160013724596,"LOW MED","late","med","R1"
81,2,2.50005116075141,13.3910065399759,"LOW MED","late","med","R1"
3,1,1.50040120039196,10.3297108530865,"LOW MED","early","low","R1"
9,0,0.499192506272382,6.00626262030218,"LOW MED","early","low","R1"
30,2,2.50131879091601,12.6397588286474,"LOW MED","early","low","R1"
81,0,0.499159787487428,6.38231708742278,"LOW MED","late","med","R1"
5,1,1.49938218311675,9.71808611624568,"LOW MED","early","low","R1"
29,2,2.5005210982391,13.4695987363385,"LOW MED","early","low","R1"
18,0,0.500853042037838,6.21391755789592,"LOW MED","early","low","R1"
54,1,1.50010600547929,10.1363223197446,"LOW MED","early","low","R1"
34,1,1.50001804958189,10.0175305341376,"LOW MED","early","low","R1"
12,5,5.49885014265857,18.5287816545924,"LOW MED","early","low","R1"
82,2,2.50014227450612,12.1293027755787,"LOW MED","late","med","R1"
42,1,1.49787817857758,9.698976883847,"LOW MED","early","low","R1"
97,1,1.49906419386117,9.59363922496263,"LOW MED","late","med","R1"
64,0,0.498441833607729,5.94568934023489,"LOW MED","early","low","R1"
33,2,2.50031786489457,12.7686247794608,"LOW MED","early","low","R1"
15,4,4.50007192407478,14.4295257819609,"LOW MED","early","low","R1"
13,9,9.49979603199888,17.2308799545951,"LOW MED","early","low","R1"
47,1,1.49979763243672,9.8352045881972,"LOW MED","early","low","R1"
9,0,0.500685748008634,6.29575117132648,"LOW MED","early","low","R1"
73,1,1.50034392373885,10.181990674294,"LOW MED","early","low","R1"
33,2,2.50062742272397,11.8236230294178,"LOW MED","early","low","R1"
56,0,0.500942448871802,6.39449444345175,"LOW MED","early","low","R1"
81,0,0.501527618594644,6.48172216967337,"LOW MED","late","med","R1"
38,2,2.50177939508044,11.8489912746918,"LOW MED","early","low","R1"
18,1,1.49717615785407,9.6039208660588,"LOW MED","early","low","R1"
26,2,2.50209818562205,12.9200110134765,"LOW MED","early","low","R1"
26,0,0.50301846691445,6.28015690752064,"LOW MED","early","low","R1"
30,2,2.50093403477892,12.7601281955601,"LOW MED","early","low","R1"
36,0,0.498612598721208,6.06298108551629,"LOW MED","early","low","R1"
21,0,0.499271476027333,6.21298418941225,"LOW MED","early","low","R1"
36,4,4.49846668574544,17.7474786140456,"LOW MED","early","low","R1"
5,5,5.50043737236929,17.3072565204737,"LOW MED","early","low","R1"
42,0,0.50017068874821,6.35904067710766,"LOW MED","early","low","R1"
12,0,0.500061248289819,6.33728845183297,"LOW MED","early","low","R1"
17,0,0.49973292707397,6.05275944437856,"LOW MED","early","low","R1"
20,5,5.49918388381112,18.020671784213,"LOW MED","early","low","R1"
33,12,12.499817894989,23.8845133914434,"LOW MED","early","low","R1"
11,1,1.50073340855924,9.2371441140554,"LOW MED","early","low","R1"
13,12,12.4995095672504,28.4178328985348,"LOW MED","early","low","R1"
65,0,0.499409360057219,6.25108279168143,"LOW MED","early","low","R1"
18,0,0.49850374527732,6.07176820494626,"LOW MED","early","low","R1"
4,3,3.50040224086941,13.55007247785,"LOW MED","early","low","R1"
4,0,0.499501555210267,6.65143165802832,"LOW MED","early","low","R1"
88,1,1.50021358318782,10.140469210571,"LOW MED","late","med","R1"
67,2,2.50105076069554,13.6641933513311,"LOW MED","early","low","R1"
34,12,12.4983542539949,22.4660391704965,"LOW MED","early","low","R1"
37,2,2.49973092556823,12.3875880214189,"LOW MED","early","low","R1"
43,2,2.50055840086899,11.9350566156346,"LOW MED","early","low","R1"
70,3,3.50180989892349,16.4144111686753,"LOW MED","early","low","R1"
18,4,4.49920434704188,15.9591140805431,"LOW MED","early","low","R1"
55,1,1.49992044473334,10.0939133534503,"LOW MED","early","low","R1"
68,0,0.501125969700638,6.24839479901741,"LOW MED","early","low","R1"
37,13,13.4986096479404,21.6018147826485,"LOW MED","early","low","R1"
71,3,3.49996865890044,14.8246940806241,"LOW MED","early","low","R1"
62,2,2.50018802319457,13.0229730118241,"LOW MED","early","low","R1"
58,0,0.501286459621133,6.15895932082909,"LOW MED","early","low","R1"
16,1,1.50038443328654,10.1244240702038,"LOW MED","early","low","R1"
35,5,5.49973983254965,19.5331477375613,"LOW MED","early","low","R1"
88,0,0.501873826149517,6.17748459455451,"LOW MED","late","med","R1"
33,1,1.50007205644726,9.22522270683493,"LOW MED","early","low","R1"
22,3,3.5004665835899,15.8368666137965,"LOW MED","early","low","R1"
92,0,0.502219398730257,6.2203523410394,"LOW MED","late","med","R1"
33,1,1.50036945623033,9.81017715753507,"LOW MED","early","low","R1"
24,1,1.49989072373418,9.65279717846615,"LOW MED","early","low","R1"
34,2,2.49895250980431,11.6100473912701,"LOW MED","early","low","R1"
82,0,0.498388647532265,6.37617703701672,"LOW MED","late","med","R1"
67,2,2.50019011412252,12.625800331243,"LOW MED","early","low","R1"
6,1,1.50091745133352,9.77841669708075,"LOW MED","early","low","R1"
98,3,3.49844852471056,14.6135662261891,"LOW MED","late","med","R1"
77,1,1.50099295566744,10.0090935106643,"LOW MED","late","med","R1"
5,4,4.50049267683172,13.6613254202125,"LOW MED","early","low","R1"
41,0,0.499857475608338,6.30975588911473,"LOW MED","early","low","R1"
61,1,1.49939410642679,10.1821825768225,"LOW MED","early","low","R1"
33,3,3.49911076790149,15.1424516573728,"LOW MED","early","low","R1"
8,2,2.50024389203892,12.9038139146119,"LOW MED","early","low","R1"
55,1,1.499420189743,9.56845018457631,"LOW MED","early","low","R1"
30,1,1.50107261086162,9.0683917818381,"LOW MED","early","low","R1"
11,4,4.49939283010166,14.204856671551,"LOW MED","early","low","R1"
26,12,12.50066511768,19.808199995716,"LOW MED","early","low","R1"
92,0,0.499458572696554,6.38669373077322,"LOW MED","late","med","R1"
74,0,0.50094394357698,6.33670381001421,"LOW MED","early","low","R1"
28,2,2.50011860391356,12.1957358062682,"LOW MED","early","low","R1"
35,4,4.49944404836088,15.9300407427964,"LOW MED","early","low","R1"
2,2,2.50188613072648,11.5401092628853,"LOW MED","early","low","R1"
70,0,0.501196355047733,6.20304123587414,"LOW MED","early","low","R1"
30,6,6.49710463627733,21.8090993884756,"LOW MED","early","low","R1"
86,4,4.50076623410585,16.6830891800271,"LOW MED","late","med","R1"
19,4,4.50079608805533,17.2459469130764,"LOW MED","early","low","R1"
19,0,0.50052905795819,6.29170967004471,"LOW MED","early","low","R1"
55,2,2.50025514970017,12.4576554017536,"LOW MED","early","low","R1"
83,4,4.4981246747274,15.3241164459144,"LOW MED","late","med","R1"
13,3,3.49859535485106,14.7911636805543,"LOW MED","early","low","R1"
8,4,4.49980915167053,16.2453594818136,"LOW MED","early","low","R1"
18,1,1.49677468318509,10.0636336416774,"LOW MED","early","low","R1"
47,1,1.49947287652128,10.1316307155166,"LOW MED","early","low","R1"
31,12,12.4993299232916,17.8126129486821,"LOW MED","early","low","R1"
44,0,0.499311342503707,6.2688359113789,"LOW MED","early","low","R1"
37,0,0.49931724256363,6.09318289410263,"LOW MED","early","low","R1"
50,3,3.50071295402355,14.6977152607297,"LOW MED","early","low","R1"
2,1,1.50069670642214,10.0870229284119,"LOW MED","early","low","R1"
16,6,6.4969647466686,19.395873675928,"LOW MED","early","low","R1"
36,1,1.49923668310925,9.56752976199615,"LOW MED","early","low","R1"
49,0,0.499360671670069,6.4659318547156,"LOW MED","early","low","R1"
87,2,2.50246412762166,13.0878352923542,"LOW MED","late","med","R1"
15,4,4.50108989134695,14.9760339986302,"LOW MED","early","low","R1"
82,0,0.498979366816914,6.414599668807,"LOW MED","late","med","R1"
29,0,0.49967533035893,6.26163556967142,"LOW MED","early","low","R1"
89,2,2.50043764689239,13.2426251768633,"LOW MED","late","med","R1"
25,2,2.4980781087608,13.416883279276,"LOW MED","early","low","R1"
36,1,1.50060711713377,9.55711854796033,"LOW MED","early","low","R1"
52,0,0.499446293588253,6.3857538340843,"LOW MED","early","low","R1"
46,2,2.50066806242549,12.4603578938831,"LOW MED","early","low","R1"
81,4,4.50022889348229,16.0995333666704,"LOW MED","late","med","R1"
14,3,3.49984706839194,16.6964471911069,"LOW MED","early","low","R1"
95,3,3.50027195234117,14.7692657934517,"LOW MED","late","med","R1"
4,1,1.50053425968855,9.10145198314745,"LOW MED","early","low","R1"
10,3,3.50129370054303,15.2859618547967,"LOW MED","early","low","R1"
86,1,1.50102042034247,9.56926870939902,"LOW MED","late","med","R1"
16,0,0.499861315467204,6.19872809737417,"LOW MED","early","low","R1"
41,0,0.500522458532247,6.30719685765565,"LOW MED","early","low","R1"
45,0,0.50068629867737,6.22142729096522,"LOW MED","early","low","R1"
73,1,1.4997574051512,9.84215390768558,"LOW MED","early","low","R1"
81,4,4.50049396241173,16.9809057076968,"LOW MED","late","med","R1"
75,1,1.49911630813334,10.2000393589635,"LOW MED","late","med","R1"
19,6,6.50028829499792,15.4479432853061,"LOW MED","early","low","R1"
73,0,0.499604514325502,6.39405219502005,"LOW MED","early","low","R1"
39,0,0.500089712321615,6.12469355443181,"LOW MED","early","low","R1"
73,1,1.50057095378537,9.31458361061441,"LOW MED","early","low","R1"
59,0,0.500011366143456,6.48631361154913,"LOW MED","early","low","R1"
74,3,3.49947130470957,14.2279608966158,"LOW MED","early","low","R1"
96,1,1.49971923268236,9.59432599544675,"LOW MED","late","med","R1"
6,3,3.50014692436386,13.1241745149809,"LOW MED","early","low","R1"
18,3,3.49838049860234,15.5521093924412,"LOW MED","early","low","R1"
16,0,0.499858128906727,6.20603177729798,"LOW MED","early","low","R1"
6,0,0.500156580969032,6.01568121406495,"LOW MED","early","low","R1"
49,3,3.5003369234409,15.3623512377905,"LOW MED","early","low","R1"
75,1,1.49917162824066,10.411976058243,"LOW MED","late","med","R1"
87,1,1.49907199757972,9.2052919240875,"LOW MED","late","med","R1"
19,2,2.50106593741301,12.5433048520261,"LOW MED","early","low","R1"
48,2,2.50084602501847,11.3779145480008,"LOW MED","early","low","R1"
69,0,0.500156660848084,6.30755275475028,"LOW MED","early","low","R1"
11,1,1.49998579685897,10.1757267180845,"LOW MED","early","low","R1"
91,0,0.499665126365395,6.22992884372637,"LOW MED","late","med","R1"
97,0,0.498058333502492,6.18969581710131,"LOW MED","late","med","R1"
86,2,2.50028415487275,12.6542110767603,"LOW MED","late","med","R1"
41,6,6.49971494282181,17.0403699087482,"LOW MED","early","low","R1"
7,1,1.5003511257683,9.34545441803302,"LOW MED","early","low","R1"
14,0,0.499649049465537,6.36971077061786,"LOW MED","early","low","R1"
10,8,8.5011302809271,19.9538636932205,"LOW MED","early","low","R1"
96,7,7.4999410322924,21.5004249960004,"LOW MED","late","med","R1"
37,5,5.50162071656503,18.5035855615403,"LOW MED","early","low","R1"
31,0,0.499003812445084,6.05879832762198,"LOW MED","early","low","R1"
94,1,1.50138153444405,9.66635478016516,"LOW MED","late","med","R1"
52,2,2.50070130763867,11.9916894910225,"LOW MED","early","low","R1"
24,1,1.49954481112014,9.86640196280769,"LOW MED","early","low","R1"
10,0,0.50120436788038,6.4636318931215,"LOW MED","early","low","R1"
9,2,2.50089550986097,12.0024878061256,"LOW MED","early","low","R1"
10,0,0.499655630022018,6.14959362140148,"LOW MED","early","low","R1"
18,1,1.4994718600874,9.80530695096702,"LOW MED","early","low","R1"
4,2,2.50007795855359,11.857121650408,"LOW MED","early","low","R1"
27,7,7.50137340878155,18.6946909089755,"LOW MED","early","low","R1"
11,4,4.50031704839136,15.7577282728234,"LOW MED","early","low","R1"
48,0,0.498957139282302,6.09144829192454,"LOW MED","early","low","R1"
51,2,2.50041004986923,12.4857884169955,"LOW MED","early","low","R1"
83,1,1.49989895229654,9.41802732872051,"LOW MED","late","med","R1"
95,1,1.49979025570713,9.72502902801086,"LOW MED","late","med","R1"
70,1,1.49862416017856,10.1151673551207,"LOW MED","early","low","R1"
16,2,2.50062268143082,12.6316165005074,"LOW MED","early","low","R1"
89,0,0.500030896268721,6.17723477148154,"LOW MED","late","med","R1"
31,5,5.49900512033128,14.9315905728227,"LOW MED","early","low","R1"
31,1,1.49972444784123,10.3179276720726,"LOW MED","early","low","R1"
27,1,1.50017098648348,10.1040992315326,"LOW MED","early","low","R1"
45,0,0.500647163646271,6.2073659146875,"LOW MED","early","low","R1"
27,0,0.499747662489339,6.08970226696861,"LOW MED","early","low","R1"
20,1,1.4999617491304,9.81548656766374,"LOW MED","early","low","R1"
19,3,3.49841740581879,14.3764709586181,"LOW MED","early","low","R1"
90,2,2.50078491581802,13.3026713650832,"LOW MED","late","med","R1"
58,1,1.50097336152979,9.99591731663734,"LOW MED","early","low","R1"
36,8,8.49964517809108,16.4112159824849,"LOW MED","early","low","R1"
32,2,2.49960217025373,11.5539577918149,"LOW MED","early","low","R1"
54,1,1.49909278718435,9.60888918242791,"LOW MED","early","low","R1"
63,0,0.499392663072907,6.5596176144128,"LOW MED","early","low","R1"
49,3,3.50048896507163,15.3986348438622,"LOW MED","early","low","R1"
36,4,4.49850578816796,16.0155622013817,"LOW MED","early","low","R1"
35,2,2.50160659327575,13.9572137938626,"LOW MED","early","low","R1"
46,0,0.500222370714514,6.4750111877877,"LOW MED","early","low","R1"
11,1,1.50046427773112,8.91453234728491,"LOW MED","early","low","R1"
61,0,0.499318147287995,6.23828441847252,"LOW MED","early","low","R1"
73,0,0.497470748456707,6.32572322338691,"LOW MED","early","low","R1"
24,5,5.49839208789351,17.0743833726104,"LOW MED","early","low","R1"
58,0,0.500816668273997,6.16713173946684,"LOW MED","early","low","R1"
8,0,0.49797541966765,5.9948163109985,"LOW MED","early","low","R1"
28,1,1.50086167660687,9.75561812652761,"LOW MED","early","low","R1"
7,2,2.50018365477141,12.9660184632327,"LOW MED","early","low","R1"
61,1,1.4992200999995,9.76119143935963,"LOW MED","early","low","R1"
38,8,8.5001273399759,19.3595093722509,"LOW MED","early","low","R1"
93,1,1.50044278211008,10.1238240023207,"LOW MED","late","med","R1"
51,2,2.49925442736174,13.6471353099001,"LOW MED","early","low","R1"
51,1,1.50025333849857,9.54717884621979,"LOW MED","early","low","R1"
74,0,0.500801389932106,6.24118316040135,"LOW MED","early","low","R1"
60,1,1.50120304697139,9.83981734810995,"LOW MED","early","low","R1"
55,4,4.49982301282777,15.4467443315489,"LOW MED","early","low","R1"
13,0,0.500538455741489,6.31396144571578,"LOW MED","early","low","R1"
39,0,0.498413240563111,6.06102076057384,"LOW MED","early","low","R1"
75,0,0.500296484393749,6.38167802627251,"LOW MED","late","med","R1"
92,0,0.499478586149467,6.09180384528258,"LOW MED","late","med","R1"
36,1,1.50261579124896,10.2698849970671,"LOW MED","early","low","R1"
21,4,4.49935531582921,16.8533866873498,"LOW MED","early","low","R1"
9,1,1.49936952749269,9.92353203208876,"LOW MED","early","low","R1"
36,1,1.49918138361976,9.49129056351998,"LOW MED","early","low","R1"
39,5,5.50144106804281,16.6192146801279,"LOW MED","early","low","R1"
82,3,3.50073228036922,13.8934960405197,"LOW MED","late","med","R1"
61,0,0.502737220668281,6.18978324666036,"LOW MED","early","low","R1"
22,2,2.4980814216269,12.3357394772052,"LOW MED","early","low","R1"
40,1,1.50019429787679,10.2486900587184,"LOW MED","early","low","R1"
20,0,0.499380469807331,6.42512926790809,"LOW MED","early","low","R1"
41,0,0.500233918151411,6.08268793883283,"LOW MED","early","low","R1"
57,2,2.50085562582171,14.0575658590832,"LOW MED","early","low","R1"
12,7,7.50045410994307,18.0274464072102,"LOW MED","early","low","R1"
33,5,5.50141231799064,18.1673114733458,"LOW MED","early","low","R1"
43,2,2.50132689762698,12.766566448208,"LOW MED","early","low","R1"
24,3,3.499919933744,15.7219245905676,"LOW MED","early","low","R1"
62,2,2.50002786501912,12.272681171944,"LOW MED","early","low","R1"
97,2,2.4991504546323,12.2134188847187,"LOW MED","late","med","R1"
31,3,3.49923151979522,13.5327603920661,"LOW MED","early","low","R1"
16,2,2.49963964982214,11.5292941809139,"LOW MED","early","low","R1"
44,1,1.49850576038328,10.3909068214596,"LOW MED","early","low","R1"
14,13,13.499165698386,28.8444892487416,"LOW MED","early","low","R1"
5,4,4.50057752690871,16.5219798250129,"LOW MED","early","low","R1"
52,0,0.497496361530403,6.36530338050995,"LOW MED","early","low","R1"
8,0,0.499557296513353,6.30188863277482,"LOW MED","early","low","R1"
73,0,0.500787731754958,6.11044836451193,"LOW MED","early","low","R1"
46,1,1.49986674321502,10.5473526931937,"LOW MED","early","low","R1"
83,1,1.49985521000774,9.18738017990297,"LOW MED","late","med","R1"
23,3,3.49919493683282,14.3657897745006,"LOW MED","early","low","R1"
49,5,5.49759222399043,17.6684927680943,"LOW MED","early","low","R1"
43,4,4.50209878286778,15.4519254276953,"LOW MED","early","low","R1"
35,1,1.49779123732717,11.1056060279403,"LOW MED","early","low","R1"
31,2,2.50056413805,13.0309326001317,"LOW MED","early","low","R1"
97,1,1.50027680413518,9.79602729209641,"LOW MED","late","med","R1"
82,2,2.50037990380428,11.7461683335494,"LOW MED","late","med","R1"
23,2,2.49979311489308,11.9153090533636,"LOW MED","early","low","R1"
10,0,0.497847741599891,6.25133998762752,"LOW MED","early","low","R1"
10,0,0.498322539509269,5.95113238875944,"LOW MED","early","low","R1"
76,5,5.49895961988565,17.5201451332179,"LOW MED","late","med","R1"
47,6,6.49982930705356,16.2810331501258,"LOW MED","early","low","R1"
57,0,0.49915717786913,6.35326934102477,"LOW MED","early","low","R1"
39,0,0.50087331645863,6.32203468271215,"LOW MED","early","low","R1"
48,1,1.49986361316569,9.82521474799026,"LOW MED","early","low","R1"
36,6,6.50043659098699,20.8038826065521,"LOW MED","early","low","R1"
48,3,3.50042861015565,14.8769016742885,"LOW MED","early","low","R1"
25,2,2.49798327895091,12.5536822324219,"LOW MED","early","low","R1"
90,2,2.50004844069845,12.9423653766682,"LOW MED","late","med","R1"
2,0,0.499581807723919,6.30913741487604,"LOW MED","early","low","R1"
41,3,3.49826829776985,14.7738769993708,"LOW MED","early","low","R1"
33,0,0.501553424454657,6.2374866888842,"LOW MED","early","low","R1"
96,3,3.50084589602037,14.55093253555,"LOW MED","late","med","R1"
67,1,1.50007012592339,10.0911116626511,"LOW MED","early","low","R1"
96,3,3.49922771460394,14.3409086304082,"LOW MED","late","med","R1"
81,0,0.499460341782781,6.1428486021143,"LOW MED","late","med","R1"
79,2,2.49931187241422,12.54775901805,"LOW MED","late","med","R1"
23,7,7.49920647346056,19.8071069189707,"LOW MED","early","low","R1"
26,0,0.499439846257472,6.04131863559416,"LOW MED","early","low","R1"
91,2,2.50129466415543,13.7133296072019,"LOW MED","late","med","R1"
80,6,6.5024011799831,16.7675757310278,"LOW MED","late","med","R1"
52,1,1.49701867426876,9.87034007922071,"LOW MED","early","low","R1"
25,2,2.49974444146311,12.3154558172539,"LOW MED","early","low","R1"
66,3,3.50090720579992,13.5905835162338,"LOW MED","early","low","R1"
73,0,0.499805982224999,6.53067227315407,"LOW MED","early","low","R1"
24,6,6.49962619183765,17.831204457082,"LOW MED","early","low","R1"
49,2,2.50018223434577,13.9144640492948,"LOW MED","early","low","R1"
64,2,2.5008892115028,12.2848981354212,"LOW MED","early","low","R1"
14,4,4.49944226343977,16.2770472163838,"LOW MED","early","low","R1"
61,0,0.500013757827522,6.46486010700383,"LOW MED","early","low","R1"
41,1,1.49945990912349,9.77938396860404,"LOW MED","early","low","R1"
73,0,0.502061962189236,6.25663136832599,"LOW MED","early","low","R1"
91,4,4.49938012534168,16.7114173727289,"LOW MED","late","med","R1"
