"Year","Age","AgeE","Length_cm","FSIM","block","Flev","REG","Latitude_dd"
60,1,1.50073482699523,9.71382862059528,"HIGH LOW","early","high","R1",0.0507614072412252
50,1,1.50020924767552,9.5487831785405,"HIGH LOW","early","high","R1",13.7143152914941
64,4,4.49932796529296,17.1758559224471,"HIGH LOW","early","high","R1",11.9983678208664
83,1,1.50151868172891,9.84796209540884,"HIGH LOW","late","low","R1",13.8881363938563
89,0,0.500920517504854,6.23992547714491,"HIGH LOW","late","low","R1",7.20376131311059
59,4,4.50043983184013,16.5972551946839,"HIGH LOW","early","high","R1",4.04604052519426
86,2,2.50191372160761,13.3999172162156,"HIGH LOW","late","low","R1",12.0689367353916
80,0,0.500853256605795,6.33925412636837,"HIGH LOW","late","low","R1",0.614791049156338
96,0,0.499535671980732,6.35401966184262,"HIGH LOW","late","low","R1",1.33610197296366
94,0,0.498906846333902,6.26321424646821,"HIGH LOW","late","low","R1",13.7655856213532
54,0,0.500646685597162,6.11005112855545,"HIGH LOW","early","high","R1",8.08109742728993
96,0,0.498896268444207,6.14096053541278,"HIGH LOW","late","low","R1",6.05190868349746
68,2,2.49956008007923,12.2941730438616,"HIGH LOW","early","high","R1",2.8049394977279
86,11,11.4996480173281,18.6253757077895,"HIGH LOW","late","low","R1",9.02919613337144
96,3,3.49964391803259,14.080869023161,"HIGH LOW","late","low","R1",13.5814728988335
65,0,0.500173526218459,5.93002619197233,"HIGH LOW","early","high","R1",6.83958545839414
53,7,7.49794438809614,20.1632226600391,"HIGH LOW","early","high","R1",1.06646443437785
53,2,2.50039788348575,11.7792125162488,"HIGH LOW","early","high","R1",10.8707133503631
57,1,1.50101158494568,9.59894317908997,"HIGH LOW","early","high","R1",8.70543042756617
94,5,5.49996491421495,17.0006915573418,"HIGH LOW","late","low","R1",8.34163990989327
85,3,3.49993731646311,15.0567119950168,"HIGH LOW","late","low","R1",4.18786895880476
81,2,2.50087711223432,11.7623977786612,"HIGH LOW","late","low","R1",0.548959206789732
52,2,2.50112232227617,12.6895208119337,"HIGH LOW","early","high","R1",0.780348692089319
72,2,2.49968460074936,13.7479170004435,"HIGH LOW","early","high","R1",1.71146684000269
78,0,0.501262577746884,6.1564584485392,"HIGH LOW","late","low","R1",0.743505294434726
79,2,2.49998463348847,12.6106563804158,"HIGH LOW","late","low","R1",12.827484135516
75,0,0.499510814431808,6.46693354305804,"HIGH LOW","late","low","R1",11.5509743611328
62,6,6.49777204832929,16.1148549607273,"HIGH LOW","early","high","R1",1.41718471981585
89,0,0.499568281158865,6.35387772213537,"HIGH LOW","late","low","R1",7.80982360709459
96,5,5.50092523336527,14.18839192668,"HIGH LOW","late","low","R1",0.777625953312963
75,0,0.49855421382999,6.16633989817245,"HIGH LOW","late","low","R1",8.95336377201602
60,1,1.49893271366843,10.3382795435327,"HIGH LOW","early","high","R1",9.66513269254938
69,4,4.50004898533938,16.1013998486282,"HIGH LOW","early","high","R1",11.0858606616966
50,1,1.50072829090262,10.0090876160981,"HIGH LOW","early","high","R1",6.88480371981859
70,2,2.4995474247508,12.3656899497906,"HIGH LOW","early","high","R1",12.2638042289764
77,1,1.49760010685584,10.3730247449518,"HIGH LOW","late","low","R1",5.29078888194636
100,1,1.5016478474857,10.0571983064259,"HIGH LOW","late","low","R1",7.50237035611644
67,2,2.499911468223,11.3581762299159,"HIGH LOW","early","high","R1",8.82018434023485
79,2,2.50003088116152,11.9399494675554,"HIGH LOW","late","low","R1",5.2793216961436
60,2,2.49853879606205,12.635549850215,"HIGH LOW","early","high","R1",5.94584220694378
56,0,0.499217278424665,6.53151740867063,"HIGH LOW","early","high","R1",10.7033886560239
61,3,3.50029086101744,14.2892979461212,"HIGH LOW","early","high","R1",7.06594609236345
89,2,2.49994449893692,12.5540086381051,"HIGH LOW","late","low","R1",9.62292254716158
70,0,0.499056179711723,6.32816657333916,"HIGH LOW","early","high","R1",9.56070314301178
74,2,2.49984154133387,12.7942414714608,"HIGH LOW","early","high","R1",5.01424277480692
54,1,1.49835691824046,10.0491045047165,"HIGH LOW","early","high","R1",7.3816608209163
73,0,0.497240871639836,6.15898467219347,"HIGH LOW","early","high","R1",3.9923910247162
72,1,1.49916568534525,10.4976838818673,"HIGH LOW","early","high","R1",13.1045704251155
75,1,1.49951272584829,9.87745117779525,"HIGH LOW","late","low","R1",6.55521940998733
63,3,3.50008680597,14.3455847536506,"HIGH LOW","early","high","R1",12.8100639283657
64,0,0.500282768376143,6.21965109496088,"HIGH LOW","early","high","R1",3.86287154024467
74,0,0.501683227436465,6.11054147161794,"HIGH LOW","early","high","R1",2.42688811942935
92,1,1.5012412363158,9.4212746559109,"HIGH LOW","late","low","R1",1.32835920993239
72,0,0.501125882960212,6.30806592151969,"HIGH LOW","early","high","R1",8.26588989654556
82,0,0.500447998075023,6.36488202350363,"HIGH LOW","late","low","R1",3.04638560675085
87,1,1.49912404524629,10.0731411444423,"HIGH LOW","late","low","R1",3.99427349958569
54,0,0.500593703357464,5.88258508055839,"HIGH LOW","early","high","R1",8.03983784513548
66,7,7.50184545513344,21.5733177550649,"HIGH LOW","early","high","R1",5.44078495167196
61,2,2.50131478452364,12.906199100205,"HIGH LOW","early","high","R1",10.0917171370238
54,2,2.49966266056642,12.7123200870471,"HIGH LOW","early","high","R1",7.36329444451258
75,1,1.50030184981036,10.2280865392328,"HIGH LOW","late","low","R1",3.44769545504823
89,3,3.50068784131404,14.8264547058223,"HIGH LOW","late","low","R1",11.2462129509076
66,3,3.50050959065275,14.7941306470441,"HIGH LOW","early","high","R1",0.913349818903953
94,0,0.499502258470412,6.25582027819722,"HIGH LOW","late","low","R1",5.99073265073821
76,1,1.5016542988416,9.96290609078967,"HIGH LOW","late","low","R1",1.40062551107258
72,0,0.499666975586127,5.9468164794462,"HIGH LOW","early","high","R1",8.38775631645694
51,5,5.50082193369315,18.7572519602882,"HIGH LOW","early","high","R1",0.0749986884184182
56,1,1.49982922126859,9.34169230460868,"HIGH LOW","early","high","R1",5.94175822753459
97,1,1.50162894022157,10.4012627096176,"HIGH LOW","late","low","R1",6.32531143911183
60,3,3.50013044373386,13.5481135152813,"HIGH LOW","early","high","R1",4.81745801307261
75,3,3.5001478664247,15.7520664191571,"HIGH LOW","late","low","R1",5.09583562426269
98,2,2.50034966058987,12.5358024899698,"HIGH LOW","late","low","R1",13.8768653431907
76,2,2.50076767257722,11.6082725651395,"HIGH LOW","late","low","R1",13.3176059531979
83,2,2.49967840250148,12.018706366107,"HIGH LOW","late","low","R1",13.7205957490951
56,1,1.49982997317476,9.67243377140044,"HIGH LOW","early","high","R1",10.818937595468
60,1,1.49923126049805,9.26128563188562,"HIGH LOW","early","high","R1",10.3931233622134
97,1,1.49927105929718,9.30900502476605,"HIGH LOW","late","low","R1",11.8067609146237
90,1,1.49998042669678,10.1809437872568,"HIGH LOW","late","low","R1",9.05595128564164
73,2,2.49936269946337,13.1192656069443,"HIGH LOW","early","high","R1",3.70715671870857
85,0,0.500611436189577,6.14231460105832,"HIGH LOW","late","low","R1",6.94105569506064
58,2,2.49981523439793,12.5184781528249,"HIGH LOW","early","high","R1",2.54965738160536
64,3,3.50081541109561,15.1923370970503,"HIGH LOW","early","high","R1",9.87815240165219
68,2,2.50129038892108,11.5429265990171,"HIGH LOW","early","high","R1",4.24641392659396
56,2,2.50005109877819,13.6014612140158,"HIGH LOW","early","high","R1",4.55978358350694
96,3,3.50186034313738,14.9966667471224,"HIGH LOW","late","low","R1",11.5106713040732
56,2,2.49971542960651,12.8761973922109,"HIGH LOW","early","high","R1",6.87813674518839
63,0,0.499875380320658,6.15185587028618,"HIGH LOW","early","high","R1",4.59667066670954
89,0,0.499816861379683,6.37262293297899,"HIGH LOW","late","low","R1",10.0473017320037
60,3,3.4979560338651,14.6434879601236,"HIGH LOW","early","high","R1",11.9371128105558
99,0,0.50033690427203,6.41373227204873,"HIGH LOW","late","low","R1",11.0217622020282
90,1,1.49990950629269,10.3324306237415,"HIGH LOW","late","low","R1",6.5972235663794
50,1,1.49960326024218,9.44596233405468,"HIGH LOW","early","high","R1",7.03721983917058
59,5,5.50213840321507,16.4490005839199,"HIGH LOW","early","high","R1",9.64789972500876
82,2,2.50018777331536,12.3883346538132,"HIGH LOW","late","low","R1",0.694989491254091
95,2,2.49890605696575,12.7907486771173,"HIGH LOW","late","low","R1",8.56455846037716
81,0,0.50037478167514,6.36162096355668,"HIGH LOW","late","low","R1",5.76273594377562
72,0,0.499922889381818,6.4441130152534,"HIGH LOW","early","high","R1",12.5722297034226
86,1,1.5001191666144,10.0859446733352,"HIGH LOW","late","low","R1",9.45511304168031
57,2,2.50121746538508,12.017388710225,"HIGH LOW","early","high","R1",4.04591009765863
79,1,1.49892938894958,9.58389269698219,"HIGH LOW","late","low","R1",6.41731408983469
72,7,7.49968856570563,18.9721071170127,"HIGH LOW","early","high","R1",3.43000680441037
90,0,0.498034757185738,6.51012107357052,"HIGH LOW","late","low","R1",2.79366615228355
69,6,6.50111635715791,18.5122923943349,"HIGH LOW","early","high","R1",10.1865626927465
68,0,0.499048471587839,6.29062511437264,"HIGH LOW","early","high","R1",1.93612047145143
56,1,1.4996519130947,9.49704256520949,"HIGH LOW","early","high","R1",13.0573142925277
84,1,1.50203491189787,9.71594659214625,"HIGH LOW","late","low","R1",6.17212402960286
78,0,0.500527203713355,6.43059368168161,"HIGH LOW","late","low","R1",11.9809524510056
72,3,3.50015422016894,14.847290058885,"HIGH LOW","early","high","R1",10.9691145909019
87,2,2.49938601456442,12.1000024718111,"HIGH LOW","late","low","R1",4.67358496738598
79,1,1.497947638244,9.5996559769291,"HIGH LOW","late","low","R1",12.4477337375283
64,5,5.50079365593187,17.1140539875744,"HIGH LOW","early","high","R1",7.78471961338073
74,4,4.49954857472246,16.8724664637571,"HIGH LOW","early","high","R1",3.37044881563634
55,3,3.4991082643872,13.3855402615765,"HIGH LOW","early","high","R1",0.164236261043698
77,1,1.49920059177037,9.71987471406969,"HIGH LOW","late","low","R1",8.76956349145621
55,3,3.50029151194561,15.6600345959171,"HIGH LOW","early","high","R1",5.00728049408644
54,6,6.49922583612757,18.7552007169777,"HIGH LOW","early","high","R1",6.6718504615128
92,0,0.497383083440835,5.94873661113205,"HIGH LOW","late","low","R1",11.9337085061707
53,4,4.50037012434791,18.5518648424959,"HIGH LOW","early","high","R1",10.9446121421643
66,3,3.50041258275302,14.1141332097126,"HIGH LOW","early","high","R1",11.8834734898992
96,7,7.50073245777225,19.6351693740997,"HIGH LOW","late","low","R1",5.92483656434342
55,0,0.499295678206626,6.11874926379115,"HIGH LOW","early","high","R1",3.94062788458541
84,2,2.50135321372618,14.2071953169161,"HIGH LOW","late","low","R1",6.3264863495715
56,1,1.49947236176952,9.71732046619129,"HIGH LOW","early","high","R1",0.13197496952489
70,5,5.49964545085931,20.1537494643441,"HIGH LOW","early","high","R1",0.0643126792274415
80,2,2.50003704306296,12.606390470683,"HIGH LOW","late","low","R1",6.40547957969829
87,0,0.502257412139026,6.3245878480291,"HIGH LOW","late","low","R1",6.65467515680939
64,3,3.50063960243635,14.4061553461164,"HIGH LOW","early","high","R1",5.8015552861616
77,4,4.50054063606226,15.8788319776434,"HIGH LOW","late","low","R1",11.8842818094417
56,0,0.50058506406924,6.09450882882329,"HIGH LOW","early","high","R1",5.64397019706666
67,3,3.50101824432813,15.845155572996,"HIGH LOW","early","high","R1",13.3748558019288
50,0,0.501695857799607,6.26863107457423,"HIGH LOW","early","high","R1",4.09437174862251
94,5,5.50087925750417,16.231998440755,"HIGH LOW","late","low","R1",4.63080982724205
95,1,1.50098511747677,10.0127521222101,"HIGH LOW","late","low","R1",4.48407091898844
70,2,2.49962816517458,11.5366226186286,"HIGH LOW","early","high","R1",13.1771447123028
50,0,0.498059523781529,6.46890818267445,"HIGH LOW","early","high","R1",10.4589195898734
70,1,1.49907902329657,9.42937163510278,"HIGH LOW","early","high","R1",2.14265269739553
67,0,0.499345978901561,6.41023959236704,"HIGH LOW","early","high","R1",6.77687821164727
97,1,1.4994382049411,9.60240245839341,"HIGH LOW","late","low","R1",12.8479017997161
67,3,3.49836516280435,16.2876675888357,"HIGH LOW","early","high","R1",7.39425768982619
69,6,6.50065001446665,16.4815740588608,"HIGH LOW","early","high","R1",11.2351573454216
77,0,0.499438370371173,6.37361193085881,"HIGH LOW","late","low","R1",7.69984968611971
88,1,1.49895536581333,9.40132131294788,"HIGH LOW","late","low","R1",0.0504066618159413
97,4,4.50093259226983,16.6406302378584,"HIGH LOW","late","low","R1",2.35894946800545
78,0,0.502540060683049,6.14230089216521,"HIGH LOW","late","low","R1",5.59371057385579
90,0,0.498728253210657,6.17782565363597,"HIGH LOW","late","low","R1",12.8840730749071
97,3,3.49966387533889,13.9272620461559,"HIGH LOW","late","low","R1",3.57216267101467
90,0,0.500700733430023,6.29572282135317,"HIGH LOW","late","low","R1",9.85996238095686
92,1,1.49988217781625,10.1632898806902,"HIGH LOW","late","low","R1",2.76007212232798
88,2,2.49962018512098,12.9186491634954,"HIGH LOW","late","low","R1",7.09053432801738
66,0,0.50176391391486,6.17366361230021,"HIGH LOW","early","high","R1",1.52526958147064
60,6,6.49930951528962,16.1798642520717,"HIGH LOW","early","high","R1",12.0806099264883
98,2,2.49898481767883,12.9070048663429,"HIGH LOW","late","low","R1",8.46108887484297
75,2,2.50081300087038,12.3142500001367,"HIGH LOW","late","low","R1",2.01574502000585
62,4,4.49905346529608,14.9235812075009,"HIGH LOW","early","high","R1",0.219862472265959
57,1,1.50019202854242,10.4340935638874,"HIGH LOW","early","high","R1",8.59530560858548
83,1,1.49987543580786,10.0460748277502,"HIGH LOW","late","low","R1",1.28096043597907
85,0,0.500396955913541,6.28961788913807,"HIGH LOW","late","low","R1",4.37037998111919
78,1,1.49767290977185,9.6637632288187,"HIGH LOW","late","low","R1",10.608628584072
72,0,0.497028540900597,6.09243751395839,"HIGH LOW","early","high","R1",13.0458881845698
67,0,0.49918338440577,6.23316594632186,"HIGH LOW","early","high","R1",1.5989973177202
62,5,5.4992558365803,18.0252792551301,"HIGH LOW","early","high","R1",8.75848827278242
50,0,0.50136846551021,6.32919955685164,"HIGH LOW","early","high","R1",10.3081122408621
63,1,1.4997058529371,9.61126421240944,"HIGH LOW","early","high","R1",2.89447612175718
75,2,2.50155921304524,11.7628621639072,"HIGH LOW","late","low","R1",7.12789349677041
52,0,0.499961678786021,6.60614587436923,"HIGH LOW","early","high","R1",10.584394200705
63,0,0.499318194185601,6.25996929946963,"HIGH LOW","early","high","R1",0.0326797789894044
74,0,0.500308853830585,6.39279535356409,"HIGH LOW","early","high","R1",8.48828332079574
58,1,1.4999159091838,9.94959721802578,"HIGH LOW","early","high","R1",1.36335532693192
94,3,3.50070498404868,12.3527680412458,"HIGH LOW","late","low","R1",8.66920353006572
66,1,1.49937137500595,10.2608867497686,"HIGH LOW","early","high","R1",8.05806524073705
93,2,2.4989642872437,11.6368468492116,"HIGH LOW","late","low","R1",13.5034487172961
82,1,1.50043736578826,9.82928474534707,"HIGH LOW","late","low","R1",6.43315185466781
76,1,1.50003194564796,9.90825487037993,"HIGH LOW","late","low","R1",12.5970341111533
71,1,1.49820341283858,10.253537319848,"HIGH LOW","early","high","R1",13.9478135318495
66,0,0.50027747116548,6.40962215740471,"HIGH LOW","early","high","R1",9.55228338111192
53,4,4.49911941592196,17.8584140181132,"HIGH LOW","early","high","R1",5.18250148650259
61,2,2.49911224712008,12.1977917803,"HIGH LOW","early","high","R1",13.4724138644524
81,0,0.499580358017775,6.18156975856517,"HIGH LOW","late","low","R1",3.57689208956435
54,2,2.50064855525102,13.4190384069426,"HIGH LOW","early","high","R1",9.76362476591021
62,3,3.49837220853554,14.6503995669806,"HIGH LOW","early","high","R1",0.299289487302303
68,1,1.50028713440787,10.1797488344827,"HIGH LOW","early","high","R1",3.50015265820548
81,5,5.50002349597024,17.2417319180266,"HIGH LOW","late","low","R1",9.97152340877801
50,0,0.499664117929223,6.33411643646959,"HIGH LOW","early","high","R1",7.18560079857707
89,6,6.50065810355652,17.8483761910948,"HIGH LOW","late","low","R1",3.92492883326486
69,1,1.49957154008751,9.1789764497441,"HIGH LOW","early","high","R1",3.48156516812742
65,3,3.49897637776476,13.8248578114725,"HIGH LOW","early","high","R1",9.15556106949225
69,1,1.50163407261507,9.79599820456236,"HIGH LOW","early","high","R1",7.26998901134357
73,0,0.500377575796177,6.55912928594578,"HIGH LOW","early","high","R1",7.92007821798325
79,0,0.500098169951916,6.05335583913466,"HIGH LOW","late","low","R1",6.93893173383549
97,1,1.50037680730627,9.54832699472163,"HIGH LOW","late","low","R1",6.83367668325081
51,5,5.49804850025834,18.2553824796069,"HIGH LOW","early","high","R1",6.46368705527857
63,0,0.500036780940169,6.54671464013221,"HIGH LOW","early","high","R1",12.5689942315221
82,1,1.50038168769632,10.122996379552,"HIGH LOW","late","low","R1",9.70642041508108
76,1,1.49837647288499,9.70168294760389,"HIGH LOW","late","low","R1",3.99159506568685
93,0,0.501574521373092,6.22349364898379,"HIGH LOW","late","low","R1",5.96798971714452
52,6,6.49990226541591,19.9047688742548,"HIGH LOW","early","high","R1",12.509737579152
65,0,0.499436517162199,6.62526194912673,"HIGH LOW","early","high","R1",10.0188763458282
68,1,1.50112285197204,9.7361370812129,"HIGH LOW","early","high","R1",4.05325025087222
65,2,2.50194653697466,12.1528771691401,"HIGH LOW","early","high","R1",10.1304770237766
84,1,1.49867926727885,10.1864270728114,"HIGH LOW","late","low","R1",6.60821741819382
72,0,0.500015472628728,6.54091849377091,"HIGH LOW","early","high","R1",7.28072281321511
52,2,2.50110845592372,12.6642022644198,"HIGH LOW","early","high","R1",2.33437751419842
77,4,4.49975226456677,15.6715080171747,"HIGH LOW","late","low","R1",1.05078288400546
59,1,1.50051268849746,9.86189272717091,"HIGH LOW","early","high","R1",12.9905754420906
58,0,0.498717926509474,6.50643629531474,"HIGH LOW","early","high","R1",3.57201761752367
71,0,0.499838893824007,6.40046177049643,"HIGH LOW","early","high","R1",13.9863211102784
78,1,1.50029045251389,9.60786379843146,"HIGH LOW","late","low","R1",13.5872740019113
59,5,5.5004776763826,17.0309047214539,"HIGH LOW","early","high","R1",1.83851790521294
55,0,0.500114109641375,6.42568962984113,"HIGH LOW","early","high","R1",9.38966599851847
58,2,2.49987139303893,12.9114571336655,"HIGH LOW","early","high","R1",4.67304498050362
97,6,6.5012221207638,19.4851791058059,"HIGH LOW","late","low","R1",1.44386360654607
62,2,2.50006286797568,13.964819337015,"HIGH LOW","early","high","R1",4.28067683242261
85,5,5.50222246441481,17.2084601856847,"HIGH LOW","late","low","R1",6.36766128567979
69,1,1.49843675938986,10.0535197540902,"HIGH LOW","early","high","R1",13.7328420286067
80,4,4.49921460969605,14.8767924451835,"HIGH LOW","late","low","R1",1.68072850909084
73,3,3.49930318241964,15.1214865607824,"HIGH LOW","early","high","R1",11.984699384775
84,0,0.500715727812386,6.15684021206339,"HIGH LOW","late","low","R1",6.29790723603219
95,3,3.50063091169553,15.0941657417619,"HIGH LOW","late","low","R1",9.71614327887073
85,0,0.50134195773951,6.35105692872709,"HIGH LOW","late","low","R1",13.50944227539
74,2,2.50043195167867,12.3717432988702,"HIGH LOW","early","high","R1",13.5895670009777
63,1,1.49972275395931,9.97289543645481,"HIGH LOW","early","high","R1",0.10389965120703
95,5,5.49888506096122,17.2985982890446,"HIGH LOW","late","low","R1",7.09379541734233
91,3,3.50067676761044,14.7060104727858,"HIGH LOW","late","low","R1",0.549312045332044
90,1,1.50094623926209,10.4870006132244,"HIGH LOW","late","low","R1",11.8858002130874
81,2,2.4998891064361,12.2978511754222,"HIGH LOW","late","low","R1",13.691543480847
72,2,2.4982122829062,12.3864290588346,"HIGH LOW","early","high","R1",5.96357791032642
95,1,1.50102585686469,9.48345666980904,"HIGH LOW","late","low","R1",9.10871308483183
63,0,0.501174141588317,6.27815770416424,"HIGH LOW","early","high","R1",0.122535256668925
63,1,1.50070216735014,9.5700262736575,"HIGH LOW","early","high","R1",6.95516320969909
99,0,0.498998763376806,6.15122624160043,"HIGH LOW","late","low","R1",3.49298675823957
69,6,6.49797334846921,22.5245694126681,"HIGH LOW","early","high","R1",10.6527315992862
89,1,1.49953540173312,9.82324479784823,"HIGH LOW","late","low","R1",0.915019042324275
76,4,4.49846959841145,14.3569752867513,"HIGH LOW","late","low","R1",1.2584378044121
58,0,0.500389420108102,6.03005428464493,"HIGH LOW","early","high","R1",3.47443031612784
57,3,3.5005233157302,16.5166506795314,"HIGH LOW","early","high","R1",1.2352907974273
72,4,4.49937348521793,15.1718617248902,"HIGH LOW","early","high","R1",8.93871586956084
67,0,0.499633532361394,6.22185583365793,"HIGH LOW","early","high","R1",6.42637082561851
64,0,0.499225320522204,6.09316841879482,"HIGH LOW","early","high","R1",13.6186397820711
55,3,3.49933426794718,15.4520994204717,"HIGH LOW","early","high","R1",13.6817835811526
76,1,1.49937107919007,9.60707519990051,"HIGH LOW","late","low","R1",4.64202390937135
57,5,5.49883764483063,16.9352782307837,"HIGH LOW","early","high","R1",6.34137985529378
76,3,3.49840356104619,14.6500582240872,"HIGH LOW","late","low","R1",1.13741905754432
66,1,1.50012985393978,10.5324516201466,"HIGH LOW","early","high","R1",7.4721020408906
85,1,1.49922504698195,9.70925702154961,"HIGH LOW","late","low","R1",4.05335692223161
58,0,0.499443480739898,6.37069006480155,"HIGH LOW","early","high","R1",5.57176912436262
68,0,0.500153319006125,6.32501958898294,"HIGH LOW","early","high","R1",12.7419927404262
78,0,0.499217237203703,6.09803872715428,"HIGH LOW","late","low","R1",5.92757751140743
72,2,2.49935622290381,13.5294777976584,"HIGH LOW","early","high","R1",8.92692471900955
51,0,0.500731814755164,6.29577021455726,"HIGH LOW","early","high","R1",6.67323533445597
53,1,1.49813897108489,9.7706476890754,"HIGH LOW","early","high","R1",9.16049501346424
88,0,0.499815818521781,6.15554297345555,"HIGH LOW","late","low","R1",12.0129292127676
74,1,1.50071531638464,10.2777600080735,"HIGH LOW","early","high","R1",9.49673628760502
75,3,3.50070404263196,15.4594893621962,"HIGH LOW","late","low","R1",3.59294237894937
88,0,0.501217805677996,6.25231766370332,"HIGH LOW","late","low","R1",0.339944805949926
54,0,0.499797404782858,6.52188464961046,"HIGH LOW","early","high","R1",0.661898748017848
92,2,2.49959634661184,12.4370243295263,"HIGH LOW","late","low","R1",6.76770243095234
72,1,1.50003134964502,9.85169928304549,"HIGH LOW","early","high","R1",8.22778584063053
54,0,0.500149180241183,6.18773401164286,"HIGH LOW","early","high","R1",3.79499975033104
62,2,2.50022354222938,12.6543510115933,"HIGH LOW","early","high","R1",13.3581570484675
62,0,0.501268113864989,6.28135812816795,"HIGH LOW","early","high","R1",7.8280647713691
59,2,2.49894364736009,12.3792641902253,"HIGH LOW","early","high","R1",13.6619919026271
99,3,3.49967689274612,15.246777339094,"HIGH LOW","late","low","R1",0.382264096755534
54,0,0.499169201497719,6.25300871127669,"HIGH LOW","early","high","R1",13.4261342189275
96,0,0.498987984602281,6.37055572955654,"HIGH LOW","late","low","R1",0.355552310589701
77,1,1.49956381577163,9.92691757694159,"HIGH LOW","late","low","R1",8.86449936823919
86,3,3.4995887469313,15.9201207056991,"HIGH LOW","late","low","R1",10.0803434145637
88,1,1.49959272380259,9.74028135138361,"HIGH LOW","late","low","R1",6.24540628865361
55,2,2.49966783907641,12.8695168305793,"HIGH LOW","early","high","R1",7.91100565996021
61,0,0.499100647373259,6.16564975837343,"HIGH LOW","early","high","R1",9.02794935461134
61,0,0.500400694710509,6.27208901888797,"HIGH LOW","early","high","R1",0.926095959264785
89,0,0.499023445766322,6.32298655269332,"HIGH LOW","late","low","R1",0.847301397006959
72,4,4.49910181177355,14.5545399354755,"HIGH LOW","early","high","R1",4.7926460201852
76,0,0.498437968259367,6.08102643508031,"HIGH LOW","late","low","R1",7.53426403971389
59,0,0.500935073256543,6.41716071458155,"HIGH LOW","early","high","R1",12.7394144977443
53,0,0.498428369004486,6.51331367136606,"HIGH LOW","early","high","R1",2.68048539198935
91,1,1.50134892833437,10.1976934786591,"HIGH LOW","late","low","R1",6.4063047026284
58,2,2.5011148870777,12.9258555063274,"HIGH LOW","early","high","R1",12.0755970277824
51,1,1.50070187363047,9.99943856385636,"HIGH LOW","early","high","R1",0.476014850661159
69,4,4.49753010684864,17.4865104105037,"HIGH LOW","early","high","R1",6.83487790217623
59,0,0.500031735828625,6.14760011607322,"HIGH LOW","early","high","R1",7.6703660255298
92,1,1.50088544034655,10.8173788670408,"HIGH LOW","late","low","R1",0.850630315952003
73,6,6.5000550695814,16.4611226456073,"HIGH LOW","early","high","R1",10.9550433526747
87,0,0.500428363593309,6.15404778177573,"HIGH LOW","late","low","R1",7.03941547311842
60,1,1.50100702032292,9.56368097663054,"HIGH LOW","early","high","R1",7.86128789465874
99,0,0.499946837378107,6.35856710511107,"HIGH LOW","late","low","R1",9.90431974828243
78,0,0.49948307653822,6.60387434755835,"HIGH LOW","late","low","R1",6.06623380770907
91,3,3.4986813862301,14.8399330375368,"HIGH LOW","late","low","R1",7.52313893893734
65,2,2.50074125266308,11.0306354672025,"HIGH LOW","early","high","R1",9.44194740662351
82,0,0.500447062683819,6.40609082129846,"HIGH LOW","late","low","R1",9.50965630961582
73,3,3.50157985139929,16.0349757955596,"HIGH LOW","early","high","R1",4.89788218447939
87,2,2.50140875583966,13.1636393071599,"HIGH LOW","late","low","R1",5.21199507592246
98,3,3.501809235012,14.8573741241586,"HIGH LOW","late","low","R1",12.4014871479012
95,2,2.49952820216091,12.5674686569125,"HIGH LOW","late","low","R1",6.62987233325839
67,3,3.50057909090734,15.2688071765442,"HIGH LOW","early","high","R1",3.10014660609886
76,0,0.49934591555446,6.3287871527006,"HIGH LOW","late","low","R1",10.398607140407
87,2,2.50186466290003,12.6775753363504,"HIGH LOW","late","low","R1",11.9403974115849
89,1,1.50077030789738,9.80727665673732,"HIGH LOW","late","low","R1",2.78977905772626
86,0,0.499600328294197,6.13848127379507,"HIGH LOW","late","low","R1",9.91873401030898
50,6,6.49959746951295,16.7272631416972,"HIGH LOW","early","high","R1",5.81923386128619
70,0,0.499711276672709,6.34803939075691,"HIGH LOW","early","high","R1",7.65440944069996
88,0,0.499908286368667,6.47274055444905,"HIGH LOW","late","low","R1",5.4463229929097
88,1,1.49935222518455,10.1632172543179,"HIGH LOW","late","low","R1",11.5377683392726
75,0,0.500793127176244,6.31861933033103,"HIGH LOW","late","low","R1",12.0064167021774
85,1,1.50032654333657,9.87287678256082,"HIGH LOW","late","low","R1",5.39334254106507
90,2,2.49839109231345,12.5521892027336,"HIGH LOW","late","low","R1",10.4954733499326
59,0,0.500841480466434,6.21784214302972,"HIGH LOW","early","high","R1",0.711618752684444
56,1,1.5011411670662,10.2143799954689,"HIGH LOW","early","high","R1",13.0508403042331
96,0,0.499042447943889,6.30538530770778,"HIGH LOW","late","low","R1",13.2198197394609
65,3,3.50052771292039,14.5709975995565,"HIGH LOW","early","high","R1",9.69380962755531
81,1,1.50134546784096,9.99238515460156,"HIGH LOW","late","low","R1",12.8655764926225
86,1,1.50013449581677,9.88305339270017,"HIGH LOW","late","low","R1",3.49208739073947
85,0,0.499511191569154,6.17136534147465,"HIGH LOW","late","low","R1",0.702272956259549
58,1,1.50012562409132,9.68499469569248,"HIGH LOW","early","high","R1",0.410535758826882
81,1,1.50082462137101,9.88068244212145,"HIGH LOW","late","low","R1",11.1495608272962
97,2,2.50283964932807,13.0712914627878,"HIGH LOW","late","low","R1",1.22801978746429
58,2,2.49967096431745,11.89214949065,"HIGH LOW","early","high","R1",9.67193184839562
78,2,2.4997449732553,12.7418154564924,"HIGH LOW","late","low","R1",13.4019436677918
